12413,0,1,2488.0129899054764,1.3654143944318093,2489.378404299908,0.36054291698092344,2489.7389472168893,0.9819057740792232,2490.7208529909685
12441,0,1,2492.3430732564375,2.889996457983216,2495.2330697144207,2.898154769813627,2498.1312244842343,0.0,2498.1312244842343
1,0,1,0.0,0.0,0.0,1.5668077929058606,1.5668077929058606,0.0,1.5668077929058606
3,0,1,0.054222128675481145,0.2992502534781746,0.35347238215365573,1.6417683550406847,1.9952407371943406,0.0,1.9952407371943406
4,0,1,0.6610423806221526,0.905765412283708,1.5668077929058606,0.9225290732355728,2.4893368661414335,0.0,2.4893368661414335
5,0,1,0.7214757419004092,1.2737649952939314,1.9952407371943406,1.0192614170129937,3.0145021542073343,0.0,3.0145021542073343
5,0,2,3.0145021542073343,0.0,3.0145021542073343,5.583927868879008,8.598430023086342,0.0,8.598430023086342
15,0,1,2.5934262051231416,6.005003817963201,8.598430023086342,2.193402490720566,10.791832513806908,0.0,10.791832513806908
8,0,1,1.7560541663577187,0.7332826997837147,2.4893368661414335,0.5728229427400838,3.062159808881517,5.536270214204825,8.598430023086342
8,0,2,8.598430023086342,0.0,8.598430023086342,2.919470859305803,11.517900882392144,0.0,11.517900882392144
12,0,1,2.178160122080766,0.8363420321265682,3.0145021542073343,1.0501595204981895,4.0646616747055235,7.453239207686621,11.517900882392144
12,0,2,11.517900882392144,0.0,11.517900882392144,0.8826637238835183,12.400564606275662,0.0,12.400564606275662
66,0,1,10.868043555738936,1.532521050536726,12.400564606275662,0.26396709079981434,12.664531697075477,0.0,12.664531697075477
69,0,1,11.786294956569268,0.8782367405062086,12.664531697075477,0.6909008989665401,13.355432596042016,0.0,13.355432596042016
79,0,1,12.435095969535645,0.920336626506371,13.355432596042016,0.3901933908330352,13.745625986875051,0.0,13.745625986875051
18,0,1,3.041135958035215,7.750696555771693,10.791832513806908,3.7623190408162124,14.55415155462312,0.0,14.55415155462312
51,0,1,8.612068884632757,2.905831997759387,11.517900882392144,0.6757398771938217,12.193640759585966,0.20692384668969588,12.400564606275662
51,0,2,12.400564606275662,0.0,12.400564606275662,10.262478026529896,22.663042632805556,0.0,22.663042632805556
2,0,1,0.021578164684834845,0.0,0.021578164684834845,0.33189421746882086,0.35347238215365573,0.0,0.35347238215365573
2,0,2,0.35347238215365573,0.0,0.35347238215365573,22.39434763857308,22.747820020726735,0.0,22.747820020726735
81,0,1,13.40832217285502,1.1458293817681007,14.55415155462312,0.6437315886998448,15.197883143322965,7.54993687740377,22.747820020726735
81,0,2,22.747820020726735,0.0,22.747820020726735,0.08421614165319281,22.83203616237993,0.0,22.83203616237993
85,0,1,13.77372773341244,8.889314899393117,22.663042632805556,0.5992107119497091,23.262253344755266,0.0,23.262253344755266
130,0,1,22.724895426939273,0.5373579178159922,23.262253344755266,0.3364857725455358,23.598739117300802,0.0,23.598739117300802
80,0,1,13.145970327259535,0.5996556596155163,13.745625986875051,0.12739793183102843,13.87302391870608,8.790018714099476,22.663042632805556
80,0,2,22.663042632805556,0.0,22.663042632805556,2.678819801059047,25.341862433864602,0.0,25.341862433864602
138,0,1,23.740798871583,1.6010635622816025,25.341862433864602,0.9557726233436645,26.297635057208268,0.0,26.297635057208268
140,0,1,24.45780290866871,1.839832148539557,26.297635057208268,1.6722581318160443,27.96989318902431,0.0,27.96989318902431
90,0,1,14.890189214241849,7.857630806484886,22.747820020726735,1.4509361708212825,24.198756191548018,0.0,24.198756191548018
90,0,2,24.198756191548018,0.0,24.198756191548018,4.040077556822547,28.238833748370567,0.0,28.238833748370567
145,0,1,25.374112990256346,2.595780198767965,27.96989318902431,1.6383951916202175,29.60828838064453,0.0,29.60828838064453
136,0,1,23.49246666835295,0.7062895231950677,24.198756191548018,2.144194190785082,26.3429503823331,1.8958833660374665,28.238833748370567
136,0,2,28.238833748370567,0.0,28.238833748370567,3.3645553343449444,31.603389082715513,0.0,31.603389082715513
150,0,1,26.404437609474122,1.8343961388964445,28.238833748370567,0.03915306906595409,28.27798681743652,3.325402265278992,31.603389082715513
150,0,2,31.603389082715513,0.0,31.603389082715513,1.7168712687714789,33.32026035148699,0.0,33.32026035148699
163,0,1,28.877901416301462,0.7303869643430687,29.60828838064453,1.112306001071892,30.720594381716424,2.5996659697705695,33.32026035148699
163,0,2,33.32026035148699,0.0,33.32026035148699,3.7637938337571133,37.084054185244106,0.0,37.084054185244106
131,0,1,22.983651612862193,0.615087504438609,23.598739117300802,0.9202036225123836,24.518942739813184,0.8229196940514178,25.341862433864602
131,0,2,25.341862433864602,0.0,25.341862433864602,11.783243675410699,37.1251061092753,0.0,37.1251061092753
